Cód.,Município,PIB (Mil Reais),Impostos (Mil Reais),VA da agropecuária (Mil Reais),VA da indústria (Mil Reais),VA dos serviços (Mil Reais),VA da administração pública (Mil Reais)
1600600,Santana (AP),2341304.0,145503.0,18910.0,264931.0,746506.0,1165455.0
1600709,Tartarugalzinho (AP),246100.0,3983.0,40929.0,4293.0,24234.0,172661.0
1600808,Vitória do Jari (AP),224213.0,6532.0,7644.0,14731.0,28313.0,166994.0
1700251,Abreulândia (TO),76689.0,1543.0,42752.0,2302.0,9189.0,20904.0
1700301,Aguiarnópolis (TO),158462.0,24369.0,16719.0,18404.0,52264.0,46706.0
1700350,Aliança do Tocantins (TO),155445.0,13461.0,39222.0,5714.0,58354.0,38694.0
1700400,Almas (TO),179300.0,5230.0,97369.0,4784.0,23587.0,48330.0
1700707,Alvorada (TO),407693.0,55010.0,97394.0,41120.0,153255.0,60915.0
1701002,Ananás (TO),140742.0,7310.0,28960.0,4665.0,35036.0,64771.0
1701051,Angico (TO),41825.0,1046.0,7361.0,1675.0,5809.0,25934.0
1701101,Aparecida do Rio Negro (TO),209161.0,5626.0,126169.0,5212.0,35093.0,37061.0
1701309,Aragominas (TO),78610.0,1759.0,25583.0,1728.0,8349.0,41190.0
1701903,Araguacema (TO),259417.0,5744.0,162374.0,7440.0,33326.0,50532.0
1702000,Araguaçu (TO),274767.0,10239.0,137347.0,7922.0,57963.0,61296.0
1702109,Araguaína (TO),4761509.0,560406.0,78094.0,483990.0,2410031.0,1228989.0
1702158,Araguanã (TO),78510.0,2355.0,20413.0,3265.0,11327.0,41151.0
1702208,Araguatins (TO),465900.0,25347.0,53868.0,17326.0,132749.0,236610.0
1702307,Arapoema (TO),357625.0,5970.0,39715.0,225041.0,41891.0,45009.0
1702406,Arraias (TO),195652.0,10802.0,56694.0,7953.0,46216.0,73986.0
1702554,Augustinópolis (TO),291119.0,21740.0,17001.0,18074.0,112523.0,121781.0
1702703,Aurora do Tocantins (TO),51568.0,1696.0,13687.0,1656.0,7546.0,26982.0
1702901,Axixá do Tocantins (TO),125890.0,5752.0,15534.0,3796.0,28621.0,72187.0
1703008,Babaçulândia (TO),127303.0,3640.0,34178.0,4005.0,16316.0,69164.0
1703057,Bandeirantes do Tocantins (TO),126750.0,2550.0,36381.0,40285.0,16832.0,30701.0
1703073,Barra do Ouro (TO),73480.0,1828.0,27310.0,1802.0,9567.0,32973.0
1703107,Barrolândia (TO),107662.0,7779.0,23304.0,5414.0,29826.0,41339.0
1703206,Bernardo Sayão (TO),82445.0,5528.0,27538.0,3403.0,14576.0,31400.0
1703305,Bom Jesus do Tocantins (TO),126580.0,2114.0,71614.0,3561.0,13941.0,35349.0
1703602,Brasilândia do Tocantins (TO),55317.0,5886.0,9796.0,1094.0,20685.0,17856.0
1703701,Brejinho de Nazaré (TO),223337.0,5702.0,149980.0,4446.0,23271.0,39938.0
1703800,Buriti do Tocantins (TO),117337.0,4358.0,11067.0,5100.0,20385.0,76426.0
1703826,Cachoeirinha (TO),33767.0,989.0,6141.0,905.0,5155.0,20577.0
1703842,Campos Lindos (TO),474847.0,19827.0,263185.0,11295.0,105802.0,74738.0
1703867,Cariri do Tocantins (TO),397030.0,66617.0,77585.0,49016.0,164555.0,39256.0
1703883,Carmolândia (TO),45412.0,1610.0,9752.0,1394.0,8253.0,24404.0
1703891,Carrasco Bonito (TO),45731.0,960.0,7318.0,1634.0,5678.0,30140.0
1703909,Caseara (TO),448909.0,10619.0,325670.0,9505.0,62287.0,40829.0
1704105,Centenário (TO),65516.0,1666.0,32539.0,1255.0,7965.0,22091.0
1704600,Chapada de Areia (TO),33085.0,767.0,15588.0,1071.0,3713.0,11947.0
1705102,Chapada da Natividade (TO),91573.0,2577.0,49133.0,3065.0,11374.0,25424.0
1705508,Colinas do Tocantins (TO),795144.0,85835.0,37072.0,54252.0,373007.0,244978.0
1705557,Combinado (TO),73184.0,5998.0,7418.0,3634.0,22821.0,33312.0
1705607,Conceição do Tocantins (TO),61545.0,3825.0,9805.0,1766.0,15014.0,31136.0
1706001,Couto Magalhães (TO),131885.0,9588.0,37558.0,6195.0,36651.0,41894.0
1706100,Cristalândia (TO),184206.0,6962.0,88681.0,7941.0,31397.0,49225.0
1706258,Crixás do Tocantins (TO),62570.0,2003.0,33508.0,1408.0,9049.0,16603.0
1706506,Darcinópolis (TO),217591.0,10670.0,116319.0,4672.0,42737.0,43193.0
1707009,Dianópolis (TO),707050.0,34709.0,249992.0,93444.0,179293.0,149611.0
1707108,Divinópolis do Tocantins (TO),173395.0,8140.0,79970.0,6766.0,33189.0,45330.0
1707207,Dois Irmãos do Tocantins (TO),144018.0,4466.0,68215.0,3900.0,20519.0,46918.0
1707306,Dueré (TO),165045.0,6150.0,93226.0,5704.0,23672.0,36292.0
1707405,Esperantina (TO),107280.0,2344.0,14018.0,3715.0,13612.0,73591.0
1707553,Fátima (TO),79626.0,6632.0,14247.0,3283.0,25424.0,30041.0
1707652,Figueirópolis (TO),222184.0,15389.0,96995.0,6289.0,68656.0,34856.0
1707702,Filadélfia (TO),117522.0,3708.0,26923.0,4960.0,21173.0,60758.0
1708205,Formoso do Araguaia (TO),446424.0,27006.0,147425.0,33644.0,111713.0,126636.0
1708254,Tabocão (TO),220380.0,34692.0,37597.0,5814.0,116877.0,25400.0
1708304,Goianorte (TO),109394.0,4379.0,47532.0,3659.0,17897.0,35928.0
1709005,Goiatins (TO),175111.0,5141.0,52031.0,5211.0,24009.0,88720.0
1709302,Guaraí (TO),740132.0,80910.0,52320.0,37222.0,393240.0,176440.0
1709500,Gurupi (TO),2543410.0,307892.0,87765.0,204026.0,1285979.0,657748.0
1709807,Ipueiras (TO),37304.0,779.0,13260.0,1373.0,4539.0,17353.0
1710508,Itacajá (TO),121299.0,5528.0,37779.0,3332.0,22415.0,52245.0
1710706,Itaguatins (TO),73322.0,1978.0,15753.0,2865.0,10024.0,42701.0
1710904,Itapiratins (TO),115518.0,2571.0,67318.0,2805.0,14555.0,28268.0
1711100,Itaporã do Tocantins (TO),56519.0,3130.0,24498.0,1781.0,7763.0,19347.0
1711506,Jaú do Tocantins (TO),79171.0,2255.0,33215.0,2239.0,10618.0,30845.0
1711803,Juarina (TO),36169.0,1392.0,8791.0,968.0,6009.0,19010.0
1711902,Lagoa da Confusão (TO),1044327.0,69658.0,572062.0,51170.0,255074.0,96363.0
1711951,Lagoa do Tocantins (TO),79592.0,1596.0,37279.0,1197.0,8201.0,31319.0
1712009,Lajeado (TO),67461.0,3201.0,2853.0,6938.0,15539.0,38930.0
1712157,Lavandeira (TO),30261.0,747.0,9680.0,960.0,3424.0,15450.0
1712405,Lizarda (TO),52159.0,1579.0,17748.0,1524.0,6348.0,24960.0
1712454,Luzinópolis (TO),121790.0,3873.0,77690.0,1334.0,14429.0,24464.0
1712504,Marianópolis do Tocantins (TO),210844.0,7046.0,128280.0,5116.0,32006.0,38396.0
1712702,Mateiros (TO),228037.0,3263.0,170522.0,5271.0,26006.0,22975.0
1712801,Maurilândia do Tocantins (TO),47861.0,1405.0,11159.0,1040.0,7128.0,27129.0
1713205,Miracema do Tocantins (TO),593769.0,31538.0,125005.0,199051.0,104274.0,133901.0
1713304,Miranorte (TO),307638.0,26390.0,68485.0,14640.0,107337.0,90785.0
1713601,Monte do Carmo (TO),231215.0,4335.0,144494.0,7410.0,22525.0,52451.0
1713700,Monte Santo do Tocantins (TO),53321.0,1509.0,25797.0,1376.0,6435.0,18205.0
1713809,Palmeiras do Tocantins (TO),81304.0,2439.0,19015.0,3406.0,10720.0,45725.0
1713957,Muricilândia (TO),57389.0,1300.0,18523.0,1325.0,7060.0,29181.0
1714203,Natividade (TO),184105.0,10256.0,29835.0,39601.0,43547.0,60866.0
1714302,Nazaré (TO),54968.0,2357.0,11236.0,2918.0,9252.0,29205.0
1714880,Nova Olinda (TO),293155.0,45175.0,23836.0,28791.0,114356.0,80997.0
1715002,Nova Rosalândia (TO),87844.0,2596.0,39301.0,2292.0,13343.0,30312.0
1715101,Novo Acordo (TO),70272.0,3044.0,19035.0,2188.0,14021.0,31983.0
1715150,Novo Alegre (TO),31256.0,1118.0,6127.0,1330.0,5138.0,17543.0
1715259,Novo Jardim (TO),36881.0,1239.0,6613.0,2306.0,4791.0,21932.0
1715507,Oliveira de Fátima (TO),23767.0,773.0,6736.0,665.0,4005.0,11588.0
1715705,Palmeirante (TO),104577.0,2712.0,44522.0,3601.0,11480.0,42262.0
1715754,Palmeirópolis (TO),140922.0,8303.0,30506.0,7754.0,39308.0,55051.0
1716109,Paraíso do Tocantins (TO),1451084.0,190596.0,61630.0,197837.0,660634.0,340387.0
1716208,Paranã (TO),336319.0,8073.0,36043.0,189798.0,28497.0,73909.0
1716307,Pau D'Arco (TO),81527.0,3178.0,28708.0,2082.0,12758.0,34802.0
1716505,Pedro Afonso (TO),634546.0,40372.0,277801.0,89004.0,130468.0,96901.0
1716604,Peixe (TO),681614.0,16918.0,241650.0,283056.0,55909.0,84080.0
1716653,Pequizeiro (TO),92147.0,3414.0,29505.0,3191.0,14817.0,41220.0
1716703,Colméia (TO),168076.0,10373.0,28275.0,10681.0,61113.0,57634.0
1717008,Pindorama do Tocantins (TO),62849.0,1977.0,16274.0,2185.0,9786.0,32627.0
1717206,Piraquê (TO),69175.0,1417.0,34252.0,1224.0,7798.0,24484.0
1717503,Pium (TO),313968.0,7826.0,205205.0,9908.0,35511.0,55518.0
1717800,Ponte Alta do Bom Jesus (TO),59017.0,3318.0,11020.0,2759.0,10600.0,31320.0
1717909,Ponte Alta do Tocantins (TO),101004.0,4357.0,19221.0,4088.0,19037.0,54301.0
1718006,Porto Alegre do Tocantins (TO),39850.0,1455.0,5195.0,1807.0,7230.0,24163.0
1718204,Porto Nacional (TO),2622812.0,564590.0,253750.0,395395.0,997438.0,411639.0
1718303,Praia Norte (TO),83996.0,1834.0,9755.0,3561.0,10992.0,57854.0
1718402,Presidente Kennedy (TO),58049.0,3452.0,10790.0,2244.0,14079.0,27485.0
1718451,Pugmil (TO),81841.0,5466.0,26566.0,6134.0,21226.0,22448.0
1718501,Recursolândia (TO),52800.0,1554.0,10221.0,1027.0,7826.0,32171.0
1718550,Riachinho (TO),56266.0,1310.0,10822.0,2696.0,7440.0,33998.0
1718659,Rio da Conceição (TO),25558.0,530.0,933.0,1047.0,4003.0,19044.0
1718709,Rio dos Bois (TO),63404.0,1766.0,30199.0,1440.0,7485.0,22514.0
1718758,Rio Sono (TO),88086.0,2541.0,26879.0,2954.0,11967.0,43744.0
1718808,Sampaio (TO),85225.0,1613.0,36758.0,1864.0,10512.0,34478.0
1718840,Sandolândia (TO),96212.0,4029.0,47180.0,2296.0,16323.0,26384.0
1718865,Santa Fé do Araguaia (TO),148488.0,7731.0,52428.0,4791.0,30477.0,53062.0
1718881,Santa Maria do Tocantins (TO),113734.0,2046.0,70247.0,2770.0,13177.0,25495.0
1718899,Santa Rita do Tocantins (TO),134894.0,8298.0,71476.0,2879.0,31838.0,20403.0
1718907,Santa Rosa do Tocantins (TO),216268.0,10142.0,113947.0,5639.0,50562.0,35978.0
1719004,Santa Tereza do Tocantins (TO),38138.0,1345.0,5477.0,1022.0,6335.0,23959.0
1720002,Santa Terezinha do Tocantins (TO),37358.0,1055.0,10739.0,1076.0,4768.0,19719.0
1720101,São Bento do Tocantins (TO),64820.0,3122.0,12189.0,1786.0,11187.0,36537.0
1720150,São Félix do Tocantins (TO),27544.0,646.0,6599.0,807.0,4670.0,14822.0
1720200,São Miguel do Tocantins (TO),165704.0,4120.0,48982.0,5320.0,22595.0,84687.0
1720259,São Salvador do Tocantins (TO),42539.0,1214.0,8222.0,1331.0,7190.0,24582.0
1720309,São Sebastião do Tocantins (TO),55536.0,1291.0,9721.0,2859.0,7805.0,33860.0
1720499,São Valério (TO),135130.0,5560.0,72497.0,3452.0,24811.0,28811.0
1720655,Silvanópolis (TO),201761.0,12836.0,75971.0,9162.0,64627.0,39164.0
1720804,Sítio Novo do Tocantins (TO),114072.0,4550.0,17399.0,5256.0,22298.0,64569.0
1720853,Sucupira (TO),110576.0,1582.0,78673.0,2441.0,10814.0,17066.0
1720903,Taguatinga (TO),240600.0,12426.0,34460.0,22323.0,64587.0,106804.0
1720937,Taipas do Tocantins (TO),31071.0,1159.0,6489.0,1170.0,4497.0,17756.0
1720978,Talismã (TO),124224.0,3752.0,73181.0,3525.0,18372.0,25393.0
1721000,Palmas (TO),9940091.0,1267166.0,125465.0,1022961.0,5208880.0,2315618.0
1721109,Tocantínia (TO),135159.0,3212.0,58309.0,3211.0,17318.0,53109.0
1721208,Tocantinópolis (TO),347255.0,33637.0,12146.0,35126.0,115073.0,151274.0
1721257,Tupirama (TO),94549.0,1989.0,60903.0,2334.0,11094.0,18229.0
1721307,Tupiratins (TO),33798.0,861.0,7329.0,1014.0,4407.0,20187.0
1722081,Wanderlândia (TO),149907.0,11142.0,16310.0,13321.0,35320.0,73814.0
1722107,Xambioá (TO),324086.0,26106.0,25480.0,118189.0,72173.0,82137.0
2100055,Açailândia (MA),2679069.0,325279.0,365769.0,704464.0,806066.0,477492.0
2100105,Afonso Cunha (MA),71945.0,1693.0,26213.0,2318.0,12461.0,29260.0
2100154,Água Doce do Maranhão (MA),89637.0,3435.0,5714.0,3812.0,22158.0,54518.0
2100204,Alcântara (MA),132298.0,5347.0,15107.0,6999.0,30777.0,74069.0
2100303,Aldeias Altas (MA),214561.0,8998.0,48225.0,16230.0,38209.0,102899.0
2100402,Altamira do Maranhão (MA),61521.0,3320.0,14763.0,1638.0,11405.0,30396.0
2100436,Alto Alegre do Maranhão (MA),244329.0,24451.0,8162.0,12422.0,106103.0,93191.0
2100477,Alto Alegre do Pindaré (MA),230685.0,12092.0,24958.0,7902.0,51160.0,134571.0
2100501,Alto Parnaíba (MA),491956.0,15740.0,320809.0,18421.0,87351.0,49635.0
2100550,Amapá do Maranhão (MA),54930.0,2869.0,10377.0,1336.0,14483.0,25865.0
2100600,Amarante do Maranhão (MA),334262.0,12502.0,92936.0,8525.0,74018.0,146281.0
2100709,Anajatuba (MA),183645.0,6700.0,40820.0,4717.0,41170.0,90238.0
2100808,Anapurus (MA),140150.0,5345.0,35980.0,5548.0,34605.0,58672.0
2100832,Apicum-Açu (MA),122394.0,5063.0,16711.0,3614.0,28381.0,68626.0
2100873,Araguanã (MA),90854.0,3031.0,11057.0,2183.0,16755.0,57826.0
2100907,Araioses (MA),276048.0,11026.0,32071.0,7415.0,68653.0,156883.0
2100956,Arame (MA),251920.0,11538.0,58080.0,7250.0,58663.0,116390.0
2101004,Arari (MA),272595.0,15953.0,52792.0,9693.0,83727.0,110431.0
2101103,Axixá (MA),84442.0,3700.0,12129.0,3041.0,21051.0,44521.0
2101202,Bacabal (MA),1348569.0,150983.0,59811.0,77982.0,673899.0,385894.0
2101251,Bacabeira (MA),314205.0,24097.0,13282.0,139722.0,64970.0,72134.0
2101301,Bacuri (MA),111700.0,3882.0,9720.0,3558.0,25252.0,69288.0
2101350,Bacurituba (MA),38251.0,1388.0,4282.0,1369.0,7752.0,23460.0
2101400,Balsas (MA),4775980.0,510949.0,1804430.0,205104.0,1858704.0,396792.0
2101509,Barão de Grajaú (MA),223620.0,31983.0,8935.0,10224.0,105571.0,66906.0
2101608,Barra do Corda (MA),747968.0,50090.0,53374.0,34590.0,289469.0,320445.0
2101707,Barreirinhas (MA),501847.0,35754.0,36372.0,21566.0,193554.0,214601.0
2101731,Belágua (MA),58137.0,1887.0,2485.0,2124.0,14599.0,37043.0
2101772,Bela Vista do Maranhão (MA),85486.0,3744.0,8093.0,5051.0,21336.0,47262.0
2101806,Benedito Leite (MA),58941.0,1452.0,20623.0,2907.0,10496.0,23462.0
2101905,Bequimão (MA),133368.0,6125.0,13014.0,4251.0,36613.0,73365.0
2101939,Bernardo do Mearim (MA),54326.0,2522.0,11776.0,3470.0,11559.0,25000.0
2101970,Boa Vista do Gurupi (MA),60022.0,3983.0,4540.0,1743.0,18729.0,31026.0
2102002,Bom Jardim (MA),339839.0,12730.0,92605.0,10881.0,76835.0,146787.0
2102036,Bom Jesus das Selvas (MA),328978.0,19505.0,74732.0,11049.0,80669.0,143023.0
2102077,Bom Lugar (MA),102259.0,3795.0,20362.0,2510.0,20891.0,54700.0
2102101,Brejo (MA),333407.0,15216.0,73970.0,11376.0,90631.0,142213.0
2102150,Brejo de Areia (MA),63037.0,2349.0,9870.0,1646.0,13395.0,35777.0
2102200,Buriti (MA),238564.0,8302.0,59124.0,7678.0,53357.0,110103.0
2102309,Buriti Bravo (MA),188947.0,7732.0,32032.0,15429.0,46588.0,87166.0
2102325,Buriticupu (MA),668740.0,33569.0,176971.0,23035.0,181448.0,253717.0
2102358,Buritirana (MA),113957.0,3740.0,25218.0,2944.0,22227.0,59828.0
2102374,Cachoeira Grande (MA),57107.0,1351.0,6267.0,1483.0,10370.0,37636.0
2102408,Cajapió (MA),63027.0,1773.0,6655.0,1971.0,11931.0,40696.0
2102507,Cajari (MA),111816.0,2470.0,21064.0,2451.0,18546.0,67286.0
2102556,Campestre do Maranhão (MA),194761.0,13276.0,66887.0,20522.0,43976.0,50100.0
2102606,Cândido Mendes (MA),149159.0,5954.0,14036.0,9128.0,36766.0,83275.0
2102705,Cantanhede (MA),136162.0,6284.0,6818.0,6320.0,36850.0,79890.0
2102754,Capinzal do Norte (MA),188533.0,5338.0,14786.0,71521.0,37557.0,59332.0
2102804,Carolina (MA),493139.0,27100.0,217446.0,15863.0,137606.0,95125.0
2102903,Carutapera (MA),205404.0,18296.0,22333.0,7318.0,71151.0,86306.0
2103000,Caxias (MA),1914170.0,212881.0,60631.0,217177.0,804848.0,618633.0
2103109,Cedral (MA),70739.0,2175.0,14249.0,2088.0,13890.0,38336.0
2103125,Central do Maranhão (MA),46940.0,2082.0,3947.0,1364.0,10577.0,28970.0
2103158,Centro do Guilherme (MA),85836.0,3630.0,13075.0,2067.0,18719.0,48345.0
2103174,Centro Novo do Maranhão (MA),155375.0,6884.0,31288.0,3823.0,34971.0,78409.0
2103208,Chapadinha (MA),792332.0,74041.0,40515.0,35863.0,363430.0,278483.0
2103257,Cidelândia (MA),175253.0,8078.0,62401.0,6912.0,36228.0,61635.0
2103307,Codó (MA),1104557.0,103455.0,62232.0,138403.0,388253.0,412214.0
2103406,Coelho Neto (MA),388461.0,24092.0,32895.0,18839.0,121752.0,190883.0
2103505,Colinas (MA),458646.0,31261.0,54327.0,35955.0,175728.0,161375.0
2103554,Conceição do Lago-Açu (MA),133598.0,3008.0,26688.0,3869.0,23261.0,76771.0
2103604,Coroatá (MA),479651.0,31986.0,29321.0,29301.0,171560.0,217484.0
2103703,Cururupu (MA),230587.0,10187.0,36290.0,6702.0,67892.0,109516.0
2103752,Davinópolis (MA),155081.0,11160.0,10141.0,23252.0,49392.0,61135.0
2103802,Dom Pedro (MA),245123.0,19389.0,15945.0,24551.0,95568.0,89670.0
2103901,Duque Bacelar (MA),78594.0,3091.0,10457.0,2857.0,17548.0,44641.0
2104008,Esperantinópolis (MA),147476.0,7836.0,14209.0,9161.0,47621.0,68649.0
2104057,Estreito (MA),982443.0,41665.0,52995.0,540103.0,192367.0,155313.0
2104073,Feira Nova do Maranhão (MA),88347.0,5065.0,30946.0,4984.0,16702.0,30649.0
2104081,Fernando Falcão (MA),84219.0,2026.0,30638.0,2191.0,12267.0,37097.0
2104099,Formosa da Serra Negra (MA),161152.0,7368.0,45475.0,3923.0,37354.0,67032.0
2104107,Fortaleza dos Nogueiras (MA),230519.0,9339.0,100433.0,9830.0,58645.0,52272.0
2104206,Fortuna (MA),126393.0,6135.0,24472.0,5133.0,31447.0,59207.0
2104305,Godofredo Viana (MA),1324434.0,35320.0,9346.0,1041293.0,186750.0,51725.0
2104404,Gonçalves Dias (MA),132738.0,6587.0,16707.0,8372.0,35727.0,65345.0
2104503,Governador Archer (MA),82825.0,4135.0,11523.0,4263.0,24253.0,38651.0
2104552,Governador Edison Lobão (MA),322582.0,27298.0,14111.0,136771.0,65678.0,78724.0
2104602,Governador Eugênio Barros (MA),113539.0,4423.0,24669.0,3219.0,25285.0,55942.0
2104628,Governador Luiz Rocha (MA),65768.0,3159.0,15328.0,2401.0,16326.0,28554.0
2104651,Governador Newton Bello (MA),74807.0,1832.0,16958.0,2190.0,12309.0,41517.0
2104677,Governador Nunes Freire (MA),226006.0,14041.0,21009.0,8370.0,73228.0,109357.0
2104701,Graça Aranha (MA),44799.0,2388.0,6972.0,1933.0,12021.0,21485.0
2104800,Grajaú (MA),834600.0,68029.0,136837.0,70710.0,307764.0,251260.0
2104909,Guimarães (MA),86849.0,2808.0,16918.0,3393.0,17474.0,46257.0
2105005,Humberto de Campos (MA),168719.0,6966.0,14004.0,4417.0,37697.0,105636.0
2105104,Icatu (MA),172388.0,5903.0,15580.0,5356.0,36731.0,108819.0
2105153,Igarapé do Meio (MA),231505.0,29708.0,22411.0,67480.0,45494.0,66413.0
2105203,Igarapé Grande (MA),103997.0,5428.0,10999.0,7995.0,31739.0,47836.0
2105302,Imperatriz (MA),7230564.0,970230.0,40453.0,1563972.0,3514956.0,1140954.0
2105351,Itaipava do Grajaú (MA),88913.0,2478.0,12564.0,2351.0,16765.0,54755.0
2105401,Itapecuru Mirim (MA),652801.0,61634.0,22024.0,96262.0,221878.0,251002.0
2105427,Itinga do Maranhão (MA),407084.0,21243.0,163810.0,17400.0,99559.0,105072.0
2105450,Jatobá (MA),73253.0,1374.0,14195.0,2576.0,12428.0,42680.0
2105476,Jenipapo dos Vieiras (MA),107192.0,2048.0,23453.0,2511.0,16411.0,62769.0
2105500,João Lisboa (MA),234411.0,11584.0,31446.0,22453.0,69110.0,99817.0
2105609,Joselândia (MA),114014.0,4397.0,11358.0,13254.0,27145.0,57859.0
2105658,Junco do Maranhão (MA),52291.0,2026.0,14443.0,1296.0,11725.0,22801.0
2105708,Lago da Pedra (MA),421587.0,28986.0,42829.0,14499.0,159316.0,175957.0
2105807,Lago do Junco (MA),69067.0,2423.0,8205.0,3827.0,15638.0,38974.0
2105906,Lago Verde (MA),130886.0,3456.0,22026.0,3543.0,26328.0,75533.0
2105922,Lagoa do Mato (MA),84460.0,3292.0,16463.0,2512.0,19580.0,42612.0
2105948,Lago dos Rodrigues (MA),104481.0,5561.0,12784.0,6293.0,41227.0,38616.0
2105963,Lagoa Grande do Maranhão (MA),85935.0,3938.0,13291.0,2488.0,22231.0,43987.0
2105989,Lajeado Novo (MA),84191.0,4172.0,23113.0,2406.0,20845.0,33655.0
2106003,Lima Campos (MA),139218.0,6887.0,6635.0,29258.0,38479.0,57960.0
2106102,Loreto (MA),351289.0,7942.0,225141.0,11330.0,57693.0,49183.0
2106201,Luís Domingues (MA),51817.0,2001.0,6645.0,1888.0,12706.0,28577.0
2106300,Magalhães de Almeida (MA),126775.0,4748.0,22882.0,5202.0,27784.0,66159.0
2106326,Maracaçumé (MA),182084.0,13541.0,19089.0,8916.0,63977.0,76561.0
2106359,Marajá do Sena (MA),66390.0,1497.0,18704.0,1424.0,10601.0,34164.0
2106375,Maranhãozinho (MA),104115.0,4242.0,19472.0,4186.0,20057.0,56158.0
2106409,Mata Roma (MA),171591.0,6946.0,36048.0,18140.0,39254.0,71204.0
2106508,Matinha (MA),178058.0,8510.0,30168.0,9675.0,43766.0,85940.0
2106607,Matões (MA),210838.0,8850.0,15786.0,8075.0,49344.0,128784.0
2106631,Matões do Norte (MA),83871.0,1425.0,10301.0,2446.0,12280.0,57420.0
2106672,Milagres do Maranhão (MA),69444.0,1428.0,24216.0,1832.0,10448.0,31521.0
2106706,Mirador (MA),237626.0,10828.0,80701.0,7277.0,60304.0,78518.0
2106755,Miranda do Norte (MA),523808.0,46704.0,12309.0,285206.0,74405.0,105184.0
2106805,Mirinzal (MA),104861.0,5206.0,5605.0,3817.0,35690.0,54543.0
2106904,Monção (MA),237988.0,7872.0,45819.0,8761.0,45095.0,130440.0
2107001,Montes Altos (MA),71944.0,2518.0,19815.0,3083.0,16887.0,29641.0
2107100,Morros (MA),130641.0,7008.0,5995.0,4394.0,38418.0,74827.0
2107209,Nina Rodrigues (MA),82447.0,2251.0,4529.0,2926.0,14111.0,58629.0
2107258,Nova Colinas (MA),73670.0,2003.0,32865.0,2040.0,12169.0,24592.0
2107308,Nova Iorque (MA),45555.0,1507.0,12659.0,1639.0,9184.0,20565.0
2107357,Nova Olinda do Maranhão (MA),155021.0,5954.0,31203.0,3943.0,33313.0,80609.0
2107407,Olho d'Água das Cunhãs (MA),165879.0,7138.0,25190.0,5042.0,42282.0,86227.0
2107456,Olinda Nova do Maranhão (MA),93825.0,4867.0,10152.0,3149.0,23901.0,51756.0
2107506,Paço do Lumiar (MA),1075716.0,76654.0,20362.0,127314.0,430084.0,421302.0
2107605,Palmeirândia (MA),129099.0,4350.0,16747.0,4294.0,27520.0,76189.0
2107704,Paraibano (MA),171307.0,9755.0,20922.0,10228.0,51992.0,78409.0
2107803,Parnarama (MA),280630.0,11093.0,60702.0,11338.0,62593.0,134903.0
2107902,Passagem Franca (MA),169084.0,7240.0,33188.0,9203.0,46351.0,73102.0
2108009,Pastos Bons (MA),253347.0,12701.0,55316.0,47415.0,58102.0,79814.0
2108058,Paulino Neves (MA),97139.0,4342.0,6388.0,2716.0,22489.0,61204.0
2108108,Paulo Ramos (MA),159826.0,8881.0,22054.0,5400.0,48939.0,74552.0
2108207,Pedreiras (MA),602168.0,63870.0,17696.0,52273.0,320605.0,147725.0
2108256,Pedro do Rosário (MA),154363.0,4881.0,14608.0,4537.0,29863.0,100473.0
2108306,Penalva (MA),236306.0,9090.0,25037.0,7092.0,54193.0,140895.0
2108405,Peri Mirim (MA),81451.0,3374.0,8847.0,2844.0,19267.0,47118.0
2108454,Peritoró (MA),204592.0,17722.0,11974.0,6562.0,77347.0,90987.0
